ID,cc_cons
18910,58337.55628781229
9694,51997.982759148275
15347,49137.508660809806
13653,50904.52289807328
19422,56660.67310400429
2442,56930.52380734215
3042,55539.31319817893
574,55421.41064429594
1237,50486.10797857383
9161,56274.29933342278
11362,50049.372350496014
174,62036.42607068197
10512,51974.48433480443
2361,56722.21829015748
19553,52042.50196458566
16088,47779.28947751131
15758,60421.9006042054
2754,56177.90027050678
2164,54319.492813265184
622,53376.834697826416
19967,64497.551124843856
14744,53763.328000603244
18723,61049.87889206538
17460,47456.54365003131
5411,60017.932669691996
7708,58180.948550919784
10158,51975.367192679434
7759,58431.66410090218
11960,53253.82056177446
7229,74708.18173807551
17596,53728.49641147811
17875,55931.71765528385
3193,62077.002205404264
1239,56207.45865511562
2446,86478.04206126333
13521,50840.00212154769
1873,49997.28502264803
3300,61754.43530766992
2980,51969.46786409453
2239,61490.95808658551
17467,55943.768556102805
4016,52843.01558194273
18399,54435.75408407224
4460,55309.66269523075
9114,58636.14795634681
5470,56457.85317727293
14819,67691.77800348127
15637,59803.23156253013
4826,59549.2516774251
2021,55641.80651974286
13241,53392.52252448936
13564,46304.468729183325
13724,60338.78871995308
4458,53427.51712276656
3781,81426.93401465904
5570,55256.36587627379
13787,56350.23504604705
16463,57448.46785310158
14589,58393.07251209415
9012,53236.39313585872
7054,44466.97990348187
13281,60770.07877636678
5955,51488.609600641736
11606,54160.56056452228
10045,56503.47511778638
10521,55946.792032979225
5163,59272.02167681735
18356,57509.60302379057
62,51936.44596707979
5702,52951.343371790506
5556,53293.92763300919
5060,54778.78993688083
3987,61106.23877895308
11,54421.09021977284
15148,54285.6873937629
10749,57854.39898069288
8760,50046.53771810634
16457,49206.21003703794
17332,56309.493616677566
7314,57374.49297230363
2484,62921.40981908707
5780,59990.7296201277
13994,58433.626965433556
9190,50386.740823554035
8913,54112.065517011615
2123,52425.728862567965
17169,49524.58248516052
1069,53617.56212198348
19507,59894.88140029326
2517,60399.93678933219
13535,51340.15629111671
11135,62999.716392848124
2158,64239.06645689752
77,56586.97093275014
19243,50677.732787911445
288,57391.32398913494
138,53558.167139345496
490,49440.939614757
17789,45764.07787578927
12597,60715.23401696213
4387,56420.52829137831
15690,56549.14047137386
11761,48818.54181330029
19177,54223.30718811084
17493,57838.15557909168
17195,50715.73213302746
8002,56036.88912530768
12954,53712.07586825364
7883,52998.39495405441
17414,53771.03572955945
11630,54380.24250144582
11057,61705.68330520595
14179,53436.80746899677
9598,61272.05024989043
4225,53343.527293939944
14235,53383.66737000348
17043,57171.246074131006
18510,81017.89207799394
16974,51691.5027727823
170,52594.48078524065
7860,51601.45689292558
1205,51377.686266654215
16029,44865.887512009765
662,60603.87004257966
10373,59523.26287057625
6365,49667.4787931015
11052,56392.66046449919
3485,52805.82295966669
19396,53142.20365423134
8856,56801.17010943089
4947,57410.1510872711
8748,65898.80734049522
2376,64474.49428803666
2160,54055.96137206601
1259,57398.27622414721
12708,57337.664007654545
14444,55390.662804361506
7220,53612.53924427145
16249,54747.11399923103
15971,51787.28524567697
3519,83447.18728061608
17689,54999.60855502695
12829,48618.54794870505
11243,61053.54331124101
12096,56360.4267445345
19490,61654.73064484073
6408,47001.69376645352
9079,50325.16350921867
8404,55356.02163027596
1013,60727.09707350267
9524,57413.71767550397
12217,61996.95463113471
6216,69680.18396758969
15978,53524.256913602665
9872,58053.732392001024
599,52871.972782722856
19178,54725.6204534019
2679,58192.71843146996
7312,63646.78077850315
11853,52995.53827508774
1607,50805.46329406543
6847,62973.16811262663
4110,57091.624104540526
9315,53451.82093510236
10507,51734.14541140686
16151,53743.03935120281
6162,56740.392160224146
11432,51434.24638590087
10315,56486.56278145454
15575,52949.50381087815
2349,49545.68044263855
1739,58859.97678649444
9520,50588.06718142638
8270,63064.764724277244
15122,46913.238772299635
8222,53155.59825890173
3691,54326.08279509594
1186,56882.74462276235
7007,53223.926384207436
8315,56661.046451957765
16816,49377.0300511942
6865,55052.39055607773
9174,57837.93084462211
7422,48860.350620951824
13715,52697.523245421355
13242,56549.646494238325
7813,54626.86681031688
16683,51084.44012656965
8378,58233.474224532525
9230,60187.511538768675
7830,52839.92269268645
12011,55829.382147035714
6022,55456.75419684863
715,57605.48147280417
6240,56530.85199093343
18022,54653.36581668779
17426,47834.381060851854
18633,53642.75554009759
8442,51030.07846681494
1516,52106.05865561931
8055,55515.28919717368
13157,52223.79348641916
529,47338.194087744225
13500,58901.68566355049
2981,62085.929155815655
8825,51322.99868431971
14190,60963.29606628109
14875,52798.20918758139
15297,53511.37880023488
17006,57307.27495294103
17499,64898.577291766094
15495,51033.51240712493
56,50396.72741749187
10951,54655.55865887173
17807,59233.91878422104
12327,60610.392572815625
13227,53829.905049203764
10921,57948.38883183593
1100,44430.80265874147
14949,50127.908880184
19898,52033.06303484086
16164,52269.735628290495
373,50285.74194720479
9027,56825.544729223904
834,59384.962295324585
14367,45618.36246944251
19278,53275.14578106922
7936,52607.46130678979
3026,55189.16531193417
14112,59831.44971830102
6450,40246.43772478594
441,49874.05878615021
7767,62910.04089480008
16168,52960.86217080776
1440,56235.8530091331
1282,48024.96005762443
10033,50838.52028242064
8819,51857.17971640412
5963,54140.456947464096
798,50642.05220847506
4718,56903.492551084906
14497,57281.67993263144
9652,50155.69074932688
9132,57821.83850101341
4255,54131.264182274754
18162,48144.88732707959
13810,64052.836576566726
16323,56923.54674775689
19556,62795.70586349762
566,55188.74854407559
16490,50549.59888849072
15807,53157.74255133768
14560,62926.75892030909
12970,53787.22549742218
13554,52025.377220906674
9864,50769.01556111048
3399,56714.34640899385
17702,56819.7049515283
6208,44499.71103197774
7496,58521.567311754814
2443,61143.397979818175
14969,61568.71116569619
15416,52837.657762151226
18618,52357.65664224594
6392,56810.21631608996
19484,58100.94671086517
2305,52535.223768994954
13456,38182.18327390194
4569,48634.405354188166
2318,50852.0592037287
3406,60898.80581021849
16307,52851.8999296158
14333,51201.51149645183
15242,58828.42507734712
928,51061.2992110961
7814,45397.29272760235
5705,63157.81158303591
16573,50186.71950908861
8952,61343.53872463713
18290,53024.49848984265
14933,54120.2504372839
3499,53802.64768063465
12827,58445.05636136481
9916,56250.18281855616
9384,48291.548921333575
7470,64507.28502322566
4086,52926.866724726104
16768,57604.77825867112
13772,57877.46281738834
5374,57508.26634843153
16297,53494.13470442517
9069,53902.015506280426
6970,58106.21521750325
6437,49822.06671397197
13631,59237.033112662844
13217,47182.91921732503
9103,46769.86280855391
19695,53140.92124376835
16906,54070.045886287226
18495,57841.838696926105
7785,49987.639697352344
13385,55940.63665534947
18511,53246.31940608639
10036,52181.86436949566
962,56404.55009124618
15428,49582.47744414799
19723,55609.765641785176
19344,56284.50063899312
11756,57257.342218124606
9284,58109.99563945407
10728,48734.90152039476
7640,49798.81568515142
19339,52981.15735542756
17619,62568.54163467444
12273,54808.88586908476
11908,60235.30870031216
824,46418.94475507257
19383,52015.17269588537
8367,56851.54090662731
4259,48638.4715285839
13719,52476.49497585054
13517,52533.70458268419
15578,53713.57806728687
13086,55933.76108442601
5722,52471.69319264868
980,59314.24592641746
15870,50337.39066030091
13179,51425.00166749637
11210,53727.9353351922
11599,60149.90531919125
7801,49127.468871746845
176,56331.49992453302
9106,59465.73298301181
2383,60644.036302569155
10401,49373.417371163225
8565,58192.692402076595
473,58535.76152308284
19872,51546.632939160154
13930,53010.881717285796
3742,67756.0711584322
17223,54320.018613120796
3075,59181.217304248385
4190,60700.59196831757
7507,56944.599237022434
6039,52267.62655056199
6158,60761.61737033565
12371,53836.58600197358
661,54724.05491511368
15126,56588.58554657004
14443,40033.10839211186
2311,62836.27404693505
12850,57549.95367762583
14700,56851.96816402843
4116,50316.972550991806
12524,59955.999379845234
1844,53119.22167754413
12975,54111.709128544644
9838,58090.346766213064
7846,52770.83675268723
2137,42541.92982402406
6688,53658.9947375082
14620,51837.739162823265
1858,51528.92829910197
17384,52650.36524316195
7080,50514.62739189098
12052,55423.19878850109
2297,67275.42158294283
6302,46565.950048254876
3245,58689.69034229369
13135,58051.58058746068
17044,53869.410395182575
19997,52368.990150136015
1724,52666.74567039514
16565,50289.30477331396
11409,50528.275155415664
9426,64970.05287430066
2931,50838.41798973257
6329,57467.457724657754
18001,51314.676774205895
7540,58744.99405878832
17914,61547.24290825465
15125,58325.05847138322
12231,60385.8081818586
18930,54415.792678257625
16341,56157.78125544829
3638,49900.021776453155
9361,61242.88051538899
1600,53258.854201639966
13613,61018.97005978299
10406,51154.93355228133
5575,53235.48145920719
18036,59153.478562950506
8206,58907.30728396806
13053,56301.44581258237
13260,53889.61980442124
19512,53748.81852894886
256,55361.68734833733
18672,48903.67801234217
14985,53940.71087133011
10632,59323.50393357537
17584,57156.270689611614
17399,55703.198996735686
5103,51714.97825051525
13906,55377.50349332894
17677,51231.03075371318
17305,67418.86253517368
6489,53226.17578085886
12689,41335.66240976291
376,56287.39774393935
16396,54929.42824800918
1560,50232.19042869893
13475,51661.65318937255
6072,56704.31014176086
11799,52780.592605017904
886,48354.06069602006
1629,49638.99678827674
704,53724.6806475742
196,51597.17271842309
10931,54972.67563040663
19098,58360.81353760571
11004,60111.30628095707
16558,61024.75586291432
637,57028.67963894837
10317,64588.46585052391
15869,50466.59330927798
3759,55025.625394941686
13988,55402.41434417017
8393,51411.21767335794
11051,48250.67034446871
10827,54845.29047276108
7888,55899.83861642607
19681,54692.193044015046
686,51209.265687907995
10989,72907.99835621683
13850,45443.28562867691
5012,66902.08709325822
3052,53567.663531864346
1331,41469.07413665789
7267,59230.189101033015
13450,56753.93866886914
8976,51148.50570881611
2292,49477.40601870888
10216,57035.48595542969
16553,55931.17803638546
12182,55744.32543227934
16615,50956.017341541155
10598,49323.470819655486
1347,61124.72073820452
3681,56827.204900725395
16244,57394.88104952174
14061,52139.43114219198
13542,47102.929042972304
961,55332.465791426504
17328,47492.00421694569
14012,57211.31042416782
11288,51212.55206253523
210,58339.60670385274
4031,55661.49580111588
4244,50493.18183325592
17805,57428.62439705576
6409,55637.47565004556
387,53229.13439011549
14348,51795.98434110166
10689,60777.74625032669
1061,53300.36492238909
9577,58013.72055310416
9905,54993.10923625605
14647,52483.05838335943
6707,58498.899614721355
11664,58353.26537660311
586,55739.98705657552
8377,57290.29272926512
8398,58812.18760627555
19245,54410.61976887142
14308,50160.25202811389
3573,56726.03759247399
3657,48555.27383864664
18428,61562.85318109512
7440,53753.806090090606
16503,55538.58234212192
15060,55817.31815121166
11798,59208.73294797242
7336,55916.41259082929
7542,53433.40046401953
185,58444.73435377234
7238,62167.03752499456
2559,49031.5570572192
18502,57985.001078522655
10492,46999.511758465
9793,51357.40432254426
7181,56116.70300471978
4163,62179.39447798524
1781,59779.86654024257
6881,58365.268116058614
15368,58638.902859735426
15252,51380.26101780775
9806,55051.164291951536
15110,57531.12670464103
14392,58494.165941361425
6554,57765.89342426323
12330,49182.68218099205
19366,56359.021396088014
3616,61542.24745803439
19430,50795.7050380303
14831,62178.31642123482
670,55217.25010278681
16679,39467.874134848345
17509,55062.34965549705
6002,54826.43890307944
18137,48347.73994646957
12047,51455.08131079272
10100,45281.911173668974
6374,49379.595936692276
2990,58890.74274856532
3186,56571.72375794885
8179,61888.535582087316
16262,55928.24544454174
16905,56707.67203711168
12000,67170.37939148706
1832,53695.632162017784
6883,48993.2024644243
17646,53524.33302896307
2427,51778.790333164805
2932,56539.16659667039
12563,54754.57295097796
17886,62481.28145133418
10452,57276.39677673557
3646,60010.05610525572
5011,46813.035124623006
14445,54371.48748590922
8563,52871.66797474302
6069,54911.39066942804
14911,56198.695992656925
12589,59632.720030134915
12349,58060.09097983792
2551,64705.82599518464
15757,65558.9501153721
7012,47397.707164449
7179,53894.20935589034
11231,63457.96562865275
3810,60613.179920886214
803,67365.60234006263
15657,69022.55402750788
7957,58352.766493401396
19815,48097.796778634685
5947,64599.21838302849
4434,50192.71722886295
6309,62086.01763052495
17543,56388.52904442905
19350,47650.66971942357
12876,57483.78999552731
3476,49860.05745362084
19029,52587.7945988998
7915,58814.289103401825
10609,52670.10938639966
12020,61165.58164874546
3800,55297.2235121014
2234,55933.31784557599
15928,48150.619116488
8237,65040.04051518468
6843,55988.45420148445
7176,52397.972294736646
16433,55493.796945995426
1294,56120.97175400409
9532,47761.52562966655
5197,51796.19983610435
12235,57164.07599918693
15399,31341.26379565611
4978,51500.36982877961
1547,52868.22068160745
169,49528.45320912984
9169,82658.80954732688
16377,55618.76114796894
12282,59949.85801576351
10869,54554.13943835708
9649,54235.711836745795
2615,58635.472838732814
18815,50484.03184829459
2613,59353.659647165245
395,54213.06791419117
17231,57554.4763025257
10566,65125.22604210455
15549,57237.19940996047
4252,48190.36256128471
12531,64729.09847194477
4566,66652.61712099722
10981,63242.69140831766
7057,61914.52075372671
1292,55511.31625948871
3143,56850.75869680361
9039,63436.32547922356
8652,60659.106671876034
6447,58360.15806478944
10664,57629.89953759309
3095,61930.61917129521
19859,53469.55942120523
10355,45234.20338418674
12973,61451.47217093952
748,52827.20394228606
17344,57281.081598999655
2978,51278.938055091836
5549,52358.672855294906
16872,54393.206354382244
14320,66968.1720528639
6586,58392.89243029782
2663,59240.68518176016
11219,52988.0522294928
443,43636.426913728035
18630,51333.20262830637
14298,56347.20572137554
14516,57936.762714017954
6297,52501.728012663814
18041,82062.47782011883
13207,55462.387368432115
11855,55001.009353342786
7623,56568.820625797314
4329,54830.77784905658
14919,58044.20442118181
16046,53985.97893528245
19980,56788.42554493589
3465,53924.58165016288
3766,44311.40128720745
9748,58194.78189229373
998,48496.470938988474
15171,62889.27918142863
831,48724.66977311946
9803,59513.33238710024
5884,53755.34220878686
4354,51927.0602426728
9418,54645.8201194668
10926,52309.048334347535
9845,55458.086081797104
15376,57501.890510625446
1760,47069.81336460544
12336,56228.44734586067
7642,52754.96353576483
10649,45620.7499416751
4137,62018.55084346197
8584,52497.92116018789
111,54956.83020424137
7399,58982.85494462496
4133,48379.239175836614
2989,52858.95684762247
17643,58704.13486829733
16789,58660.929090980724
12760,59464.32620199544
10491,58135.91383533187
5021,57735.991333039194
18917,58891.83708287001
19784,51555.51674141802
9732,49963.428005357935
2063,52738.05320214728
11256,62270.60573133785
9543,60583.5091982786
5797,53933.996495473926
19965,52942.26278141608
9758,55908.030918037104
17967,56068.51529022566
4543,56994.42708491258
11115,57708.43516105016
16483,56754.59080205817
8753,55025.15060021504
11388,52238.912214322736
15833,50850.887179653204
858,56947.03960775411
17312,57284.838605192854
12626,52194.45685790419
12578,68294.08817946639
1886,50994.13811139336
12240,57863.391773153264
4905,51909.89131600786
1748,51509.36203678039
7871,56140.904380241656
4446,58520.946948270815
9066,57186.225932608504
7030,62607.21364152894
6677,58211.11826312143
13041,54660.1401300769
9739,60162.96705224905
18,55876.42680251158
16280,55821.686740465375
18178,52365.70940326572
15278,46396.35782434341
9198,50780.1156232417
8290,58675.70332683677
14789,51637.00350241297
5200,56825.13457275151
2119,51624.41982232017
19329,48814.46397376445
13896,55766.00716595108
16471,54370.8098765301
10189,56490.710054549345
1349,61199.424648583314
955,61895.73140112724
1555,60157.76467133756
11470,54676.67851843145
5637,57398.61261662084
6527,52642.472724932624
12549,51011.4444535094
5923,65154.123166979
15878,53908.381394260716
16978,56497.745435818724
1565,61876.21648858083
13713,58853.12415282293
7694,43887.52729801525
1687,56480.483209156664
5118,54595.742959880605
12979,52060.128013728114
13939,55990.18157044324
6293,54901.72634220733
15226,57654.160858368145
10958,52089.02210119033
5168,53608.70416432696
17046,60566.99055612915
3383,52776.57162153528
4262,56404.70684582913
19743,58904.85435196848
11244,47472.59280231658
4920,61104.433936615926
11624,57727.466811377664
3763,57106.50986256411
19070,49434.4214485447
4467,58608.14112952643
18006,52229.59056010809
19934,39402.331753857405
9721,62622.22924360167
16347,52922.049044604086
9144,55429.78125733811
12427,52227.83997844503
3239,61903.573703480746
6779,57769.585999424235
9665,57459.75060439187
2266,50170.43963564356
16173,60557.5480032184
14359,56298.72607512818
1818,50690.64322853194
10899,52667.74343055224
13187,58516.71522325805
4771,58266.25957744374
9363,44938.177275850525
9450,48906.4736897328
18354,51089.47535118373
18734,53672.18193058027
10641,57077.40581232914
7806,50485.03591098095
19522,60283.52628343133
12738,51077.82344922308
12167,53287.35783699964
7905,51374.16814450962
14090,56589.55382027063
10679,53796.83255980389
19870,54017.09742850709
13686,58469.71721474541
3986,54496.36114037266
9159,49093.96584558761
15510,59725.94167074082
16406,54367.36051302002
17322,60611.71210142063
7447,51272.25474498463
1122,59490.438550462786
12068,56784.92725532975
3832,57942.668060794604
3728,47861.8537171638
9466,54979.73735089511
1326,56553.55970163211
3122,54506.026550065595
15650,52025.3301968624
9768,49214.65279981776
19913,62496.656216209565
6012,53500.953183367514
8435,49779.7285867469
9596,59072.8194041652
10366,56148.26078328739
10464,56076.38171099663
17835,58781.121639909885
8269,56773.928426861734
11108,54547.42054566497
8930,53263.507781718115
2094,50245.55743454341
2486,63190.62690241402
13293,56290.2727914846
1093,41361.903808206414
9398,53880.62409974755
13967,55372.09811827323
15174,52742.141302219854
15008,54208.417722030965
3084,58518.51566948138
18636,55043.83720881266
8638,58506.74983741701
16044,49011.74782985072
423,58167.999977798136
12268,57442.033678676635
3754,60735.65863116534
11690,59478.91902290127
1363,66162.68033149742
5802,55818.47089667432
14406,56638.801710018735
15300,42203.535603277516
18621,55961.47568086312
15137,58023.550425511086
4774,50426.19264109855
18374,47541.050433401084
17354,62775.46705992997
17261,45821.268513706425
7217,54711.579770430144
1026,59495.64110658785
15892,52598.98106272528
13238,62071.85814038218
55,54879.90140736666
7478,52747.38118534656
6530,55354.258042359696
12867,60217.092315035276
15960,51881.57393199785
15232,58076.00943609438
10772,52893.780478393855
452,53832.52184580983
17089,53217.93755426884
10031,55865.01553231401
8786,54893.618432615454
1372,51912.23204324325
6006,55649.53366204752
13200,54843.43997447465
887,56233.83875234658
5623,53042.86724848625
11474,56527.20878949014
10358,55959.85506463417
1811,52942.68321661075
9478,49208.64386805336
9976,63088.801746492376
17268,49696.03148889604
15738,63929.116158260695
14253,61164.53626640988
12325,51508.63268848361
7405,52049.87997212398
3488,50543.07464248514
7152,50103.05027261338
5870,47487.381271637176
2192,61922.04836701951
18430,54421.97548363215
13491,59299.651813920704
9025,47907.70804217903
9924,67469.95669467295
18336,65348.05883151178
9817,52630.2513795488
1403,54601.50021690105
16465,62199.29939624794
17682,56894.861243382344
3799,50395.95781104041
1252,60172.53797567078
11923,59406.30106259815
18364,54493.611465730195
5915,48912.99474742115
11268,52050.235512395186
3977,51337.25573652613
17271,52081.25505009996
3230,55625.63990706326
6136,59456.747764364096
3017,61137.39726558688
9113,44262.86020596717
8933,54084.29063853522
19884,56066.49243243185
3706,54047.92396284538
16633,46916.578174015056
1458,61801.226303190546
11061,61250.402611052676
2730,58378.88589490111
16773,55000.00076596781
243,62389.780353104165
14867,49877.863601959376
10008,60706.50175014552
10637,55525.64600472887
18845,50884.10213860418
7894,59133.04436169888
8363,52680.8867554537
13402,77009.81255748708
268,58575.79642080683
17755,58342.99954980035
12960,59828.538086640605
19697,51074.16409656407
4512,56996.43254735425
11103,53648.75648877907
13726,46373.240957844064
3100,52641.2994576919
5148,59927.2496551428
7769,56502.33668080188
9573,49900.42340667572
2044,50030.71025821764
0,59017.0741102596
16264,52815.494449450765
10757,65223.965125644085
3913,52323.96700103652
15385,60183.76199635385
13387,60093.66031858919
18408,55038.07032018293
15010,54249.80271315938
7930,53526.62676278329
7142,60940.13831943746
18892,67478.14300794042
17808,52541.95586294839
16110,61580.76080815291
18327,56183.934972331284
17763,56557.74731814314
19013,63360.8482996181
10638,54604.10470623543
6481,46787.59346659912
1009,56452.67309157809
19083,52678.605128075294
8832,51379.678087682216
4823,57892.84586446047
7920,52728.27266063756
260,59552.05763694835
19272,63368.09784410995
7635,46947.28988005072
17990,55655.73484728819
15209,49035.03914036433
14737,60948.885258782975
15150,48140.39930220887
10789,53913.674232925536
9064,54360.463507936736
3481,55659.3760085438
17003,52493.461698836894
16646,41294.02687164692
17385,57763.61320916853
14780,58880.72375877127
15254,57017.04644413797
10646,56048.028792932484
14159,54218.43634760132
7658,60651.875250064266
12116,53353.85327059052
929,60849.647663569696
8769,47884.41925920412
10423,59432.304933942694
654,62473.31617168249
9789,65954.61732256468
11148,55553.60365989244
18038,55691.29170250181
19674,61368.19761328538
8471,53268.993197720185
7461,54306.15291934572
3567,50585.65005763046
6622,45189.81359936236
16045,51707.98144819074
3217,55977.52325780313
13136,51102.99726487673
13950,53089.03869405728
156,59024.092940288574
18714,53141.95826077541
1919,60549.974459290446
8275,56526.28846201224
3860,52140.003548634755
17075,57809.350683005745
10083,55820.52151360132
8256,44436.23805596058
13049,55038.06060499585
1000,51728.37501143475
5202,50484.45478445763
11531,51185.734508796246
3460,51287.82646994907
3240,60782.70498201919
2371,54776.10820332604
19021,64268.97383957102
106,59951.28049671805
8182,51515.98436050889
11419,48860.46581444485
3009,52700.067836715105
7897,57173.57700667641
18720,55667.85367440915
16916,50901.67025340316
1972,50850.63182775982
2087,55252.94753056193
16397,56964.47324088006
127,54299.03969180023
581,48497.76058665726
4963,63472.618364270165
1633,52389.7272510306
11214,53941.90951745743
5622,52332.44517532
7550,48965.34519792133
9320,55461.396581813955
1952,55026.58543175785
13078,53177.63248681094
8970,67243.73769011069
17321,51078.58876741149
4624,48400.18980394408
15143,53500.35495474718
4557,57590.64071618584
18256,58089.13360017335
2831,61072.18906228041
233,47790.20206834955
8310,50038.83651417885
12418,41963.45160289725
19950,60510.81820780221
17557,55966.06740400016
13592,52563.23842958504
7810,59751.96643995697
18687,55528.09895757202
15183,62068.85973936652
5811,53906.88660581315
5109,49485.047997461435
19799,57555.93607350008
12704,58388.527036115585
6635,57740.12315443258
771,58908.77004459712
11503,49797.55435068481
15655,63700.12551841435
18941,54307.90930297077
14255,53253.123573832585
18574,47870.140368844644
4279,56101.005735700564
19769,47266.61574827744
9970,56156.775660574975
12903,63137.10673606239
8888,54716.289572376525
14260,51186.25836687008
9458,58017.777478439006
13665,47536.10645684262
10467,51079.739965136236
6716,52430.3458025698
8163,54892.749499222846
5960,59557.10409293922
8788,52397.67820916265
15348,58503.96238749889
1114,61614.22482694806
15502,55662.05185646775
1927,56294.80446688809
17159,48222.40951353242
15846,54376.37844142238
8490,65119.28794707012
10443,64774.62640437514
14870,56002.68358955485
13150,63615.37874247802
7230,57715.92774741378
3310,59537.250556279
1231,64163.93718051654
6939,53479.09696250864
6851,46982.795869170004
3522,55526.460161571056
5492,51670.00083757968
8027,56192.16506918598
4207,54326.89257887165
11469,65460.92215767374
904,61409.209215469586
17502,51463.88058406143
4815,55461.30453085755
5174,57441.16502047713
9955,55036.19195498082
14311,52745.849299419155
9633,60110.286979231925
17957,60924.08870637816
7855,50719.84446624843
13259,55508.51385920748
7582,60651.12127895356
19033,56732.00205200949
9933,51489.48538968565
11305,55117.66520844442
5634,47764.05948129471
7885,56801.14103589029
16746,54005.70314277688
18805,65328.55803146625
7149,53581.5325844871
12075,59077.739706878296
2751,55135.594768786716
11442,52925.86031186327
5720,51549.78555332031
331,61832.49316026497
7038,54053.42046590695
11789,55438.66487689017
9100,62142.675853805566
4019,51639.47952722449
1147,54838.58009302887
19466,51960.33563222383
14628,55144.70653341037
4479,50496.17477590319
17200,54323.95749991676
2270,51090.712253163954
10744,42434.27015492747
13643,62758.48916624822
7294,60700.00623695192
9416,51267.53787946032
2476,59754.02339444084
494,63586.40496302201
14507,55747.950910723266
14691,57017.97437161695
11254,60346.17100764654
16685,52330.77465346434
19826,52859.54346711715
14170,62369.29543316055
6280,58797.4109453222
13753,56331.749502761966
19501,53039.28524186681
890,55626.13738758639
5864,53496.14023095148
9535,57977.32557836552
278,55087.79937945526
4306,63955.27519705699
11427,58176.09380519045
6153,51440.41696467691
3067,46031.17898094429
15273,49850.52222101231
8567,55112.800654967476
2046,56756.89746049571
10785,53381.60363524857
6118,51681.764838203126
15417,50853.777218954056
14642,58165.16056793046
18857,54581.295778704916
193,62156.26423188585
9042,60445.84477850956
1827,56483.80855977604
10314,49327.83837925046
15714,56078.16063634242
3947,53626.225677370785
551,49479.71063340636
15621,55861.729679079464
12076,60226.565628451535
2470,52217.74146694783
19173,67702.14925656452
8384,53302.456877629615
5877,60953.40129347444
4651,45327.143366090044
11750,57785.17099237985
8486,62378.18523168666
2333,38145.023549621066
10441,52828.97492400902
1730,55944.88877753281
16003,57988.61020468612
14395,61578.03698803441
6887,51786.638171517036
763,54269.06271913619
692,56482.616558572685
114,66176.98862447511
933,57265.278626674786
5443,54643.77119984513
8738,53851.46620218657
1768,55178.653336083335
19562,60881.632309869594
6620,53003.534216341664
8015,49530.17604802447
4555,56698.865071059095
3861,57926.95877114342
12824,57223.78279612691
6221,57349.90329817212
18149,48119.56440522412
14668,56500.481899589824
12601,55877.95726706324
8100,55211.23043349075
1550,52916.01428443162
18304,54195.32954267967
1178,63097.9277332259
19429,57137.07263583909
4430,52448.75415355048
17286,59274.58726613904
5332,56402.54393145531
2731,52203.2385512362
12916,55653.84667927504
14899,47532.05650866456
17919,60587.17125838779
4015,44295.59330042609
900,58199.116222536046
380,56872.913342339074
13196,66897.28542121808
15793,60775.51420153791
365,55087.70799882031
18268,43644.66805565371
7789,58498.645844692415
18725,62762.17420577774
91,55973.36123566394
12265,56659.690855645276
17867,46795.15747840635
16447,61648.34389772819
16154,54022.524075418434
14551,58616.766001538024
6483,58739.80959776762
19290,64429.68014553553
17359,59277.34161421309
10469,68209.1452982935
12362,60788.8690415402
3120,51436.488410530495
8402,52146.6232891264
13439,51015.36389011942
16645,49800.62660764512
19052,47262.19322309866
526,52999.98271431014
8664,63671.462774128646
10771,52767.48913142601
9228,58089.81651804859
6957,58063.71170604078
8450,51938.16076279234
19213,57503.8068928834
13007,60987.87811473757
2109,59160.045043702536
6947,55660.2224619226
5326,52329.21124083979
6606,59773.12244003018
11026,51267.484650414255
17960,49452.72599526487
4755,55017.25043085856
18989,55279.93518214062
14748,62871.20784177868
15630,52116.24004271487
14796,61393.5803579544
10630,51339.49735056397
2712,51547.326340129985
3457,56437.17424185725
17293,53892.634386243575
17239,59296.69214041672
14213,58271.96482600494
19686,53839.105929610196
3416,43197.96094940996
19432,54405.20249765299
11382,49971.98669731485
15720,56995.211505449755
15843,50146.33916731338
14249,50581.44847731921
12595,45304.0623937959
1762,57176.867207231066
9022,59560.12733474912
7664,52757.51939374127
11787,43840.68928627236
19077,57332.7976973897
6434,53059.50373642639
14039,57767.4365794745
247,58966.32984645253
14053,52413.956234311496
8065,58072.35030258933
6870,56755.71639702703
2883,58890.913249680576
14415,54767.45667677362
9087,67968.37175534385
11813,57612.72016826614
8774,57692.7003360837
3215,50042.47714935541
9013,59372.86303044007
2153,61291.985867261945
17259,58983.484440774555
1065,51838.609006781386
9961,52602.03081918515
8170,49591.18961822179
1012,52937.817113362595
16368,58107.015925083775
6313,53379.91887824977
13973,45182.76103063148
14485,56559.33654762415
18118,52150.675245776656
10015,61662.75031476365
12529,61500.444454829936
8557,63390.995862364805
9618,50453.69948133056
1377,60090.57021158113
15848,54898.431560835554
14886,64604.78289992864
7031,48760.61633876908
4879,56540.08001045114
16579,45112.13559648387
18074,57673.961653211474
2604,54790.161171479755
4956,61117.459370789926
277,63431.53020090539
2045,52468.910242807804
6103,53116.98339379288
5481,54906.48880701991
13248,51875.18661991528
7490,61628.39121972373
7863,55746.9607334609
9624,60445.552901491545
676,48273.032101801655
573,51867.16828759397
13432,54023.880117470966
7190,45360.72510153965
7479,59443.57127125387
2536,58819.152772417525
11674,58242.70035758499
14175,39558.39314686536
12943,59754.22762113691
2688,55819.57262344568
4371,53474.65010482555
5136,54905.189474828825
2557,51182.0806301146
15176,51917.06878374065
5063,51085.09117954278
